timestamp,X,Y,Speed,Heading,AgentCount,Density,Acc,LevelOfCrowdness,label,label2,Severity_level
0:18:00,0.3697,20.2714,0.7988,90.2183,167,1.67,0.0251,1,0,normal,0
0:18:01,0.3535,20.1453,0.7983,90.3544,168,1.68,0.0096,1,0,normal,0
0:18:02,0.3523,20.0894,0.8029,90.1525,170,1.7,0.0084,1,0,normal,0
0:18:03,0.348,20.0921,0.7976,89.4889,171,1.71,0.0078,1,0,normal,0
0:18:04,0.3729,20.153,0.7986,88.362,171,1.71,0.0064,1,0,normal,0
0:18:05,0.3703,20.101,0.7917,89.1899,171,1.71,-0.0025,1,0,normal,0
0:18:06,0.3545,20.0952,0.7899,89.3506,172,1.72,0.0046,1,0,normal,0
0:18:07,0.3569,20.0219,0.7758,89.6314,170,1.7,-0.0016,1,0,normal,0
0:18:08,0.3585,20.0223,0.7861,88.8206,173,1.73,0.0124,1,0,normal,0
0:18:09,0.3578,19.9673,0.7938,89.2226,173,1.73,0.0143,1,0,normal,0
0:18:10,0.3702,20.039,0.7872,89.4113,175,1.75,-0.0029,1,0,normal,0
0:18:11,0.3732,20.0104,0.7929,89.0563,177,1.77,0.0075,1,0,normal,0
0:18:12,0.3984,19.9932,0.7933,89.4976,179,1.79,0.001,2,0,normal,0
0:18:13,0.3724,20.2578,0.7941,89.5128,180,1.8,0.008,2,0,normal,0
0:18:14,0.3642,20.4173,0.7718,89.4364,185,1.85,-0.0177,2,0,normal,0
0:18:15,0.3722,20.612,0.775,90.0961,187,1.87,-0.0022,2,0,normal,0
0:18:16,0.3605,20.4952,0.7747,89.8442,185,1.85,0.0028,2,0,normal,0
0:18:17,0.3439,20.5518,0.7959,89.419,186,1.86,0.0262,2,0,normal,0
0:18:18,0.344,20.7238,0.7972,89.3615,187,1.87,0.0013,2,0,normal,0
0:18:19,0.345,20.4817,0.8202,88.5783,184,1.84,0.0196,2,0,normal,0
0:18:20,0.3515,20.3836,0.8148,87.9661,182,1.82,0.0044,2,0,normal,0
0:18:21,0.3771,20.3942,0.8164,88.5113,180,1.8,0.0124,2,0,normal,0
0:18:22,0.3768,20.2826,0.8011,89.8566,180,1.8,-0.0061,2,0,normal,0
0:18:23,0.353,20.3455,0.8259,89.1204,181,1.81,0.0293,2,0,normal,0
0:18:24,0.3719,20.5113,0.8043,88.2086,180,1.8,-0.0078,2,0,normal,0
0:18:25,0.379,20.6297,0.8185,89.2409,180,1.8,0.0153,2,0,normal,0
0:18:26,0.367,20.7361,0.7971,89.6435,184,1.84,-0.0198,2,0,normal,0
0:18:27,0.3487,20.735,0.804,88.6879,186,1.86,0.0081,2,0,normal,0
0:18:28,0.3542,20.7031,0.8132,87.9912,185,1.85,0.0144,2,0,normal,0
0:18:29,0.3617,20.773,0.8082,88.5318,186,1.86,0.0032,2,0,normal,0
0:18:30,0.3682,20.8437,0.812,89.3421,183,1.83,0.0103,2,0,normal,0
0:18:31,0.3731,21.0149,0.818,89.3034,180,1.8,0.0236,2,0,normal,0
0:18:32,0.3761,20.7988,0.8145,90.2317,178,1.78,0.0209,1,0,normal,0
0:18:33,0.3685,20.798,0.8241,90.3839,178,1.78,0.0215,1,0,normal,0
0:18:34,0.3496,20.9132,0.8227,90.2121,178,1.78,0.0086,1,0,normal,0
0:18:35,0.3473,20.9727,0.8224,90.0052,179,1.79,0.01,2,0,normal,0
0:18:36,0.3447,20.9282,0.836,89.3699,180,1.8,0.0212,2,0,normal,0
0:18:37,0.3363,20.7814,0.8391,89.4246,179,1.79,0.0213,2,0,normal,0
0:18:38,0.3531,20.6381,0.853,88.6016,178,1.78,0.0301,1,0,normal,0
0:18:39,0.3262,20.542,0.8441,89.0046,178,1.78,-0.0013,1,0,normal,0
0:18:40,0.356,20.5874,0.8259,88.8723,173,1.73,-0.0019,1,0,normal,0
0:18:41,0.3387,20.3859,0.8372,88.5462,172,1.72,0.0296,1,0,normal,0
0:18:42,0.3527,20.2322,0.8238,89.4707,170,1.7,0.0067,1,0,normal,0
0:18:43,0.3242,20.3616,0.8136,90.3949,171,1.71,-0.0029,1,0,normal,0
0:18:44,0.3173,20.3803,0.8117,89.2732,172,1.72,0.0051,1,0,normal,0
0:18:45,0.3303,20.4096,0.8163,88.3971,173,1.73,0.0152,1,0,normal,0
0:18:46,0.3563,20.3915,0.8314,88.3658,173,1.73,0.022,1,0,normal,0
0:18:47,0.378,20.4333,0.8416,89.627,170,1.7,0.0128,1,0,normal,0
0:18:48,0.3559,20.4671,0.8295,90.2579,169,1.69,0.0035,1,0,normal,0
0:18:49,0.3404,20.5033,0.8305,90.1389,172,1.72,0.0017,1,0,normal,0
0:18:50,0.3243,20.4133,0.8214,89.2374,171,1.71,-0.0019,1,0,normal,0
0:18:51,0.3181,20.3124,0.8136,90.6158,170,1.7,0.0044,1,0,normal,0
0:18:52,0.3385,20.4417,0.8205,90.5535,169,1.69,0.0128,1,0,normal,0
0:18:53,0.3366,20.2748,0.8274,89.234,167,1.67,0.0255,1,0,normal,0
0:18:54,0.3206,20.1654,0.82,88.9348,168,1.68,0.0034,1,0,normal,0
0:18:55,0.3318,20.267,0.7959,88.5452,165,1.65,-0.0028,1,0,normal,0
0:18:56,0.3515,20.2585,0.8054,89.251,166,1.66,0.0245,1,0,normal,0
0:18:57,0.3558,20.25,0.7946,88.8466,167,1.67,-0.0026,1,0,normal,0
0:18:58,0.3556,20.1138,0.7967,89.0957,168,1.68,0.0186,1,0,normal,0
0:18:59,0.3278,20.1035,0.8006,89.4963,167,1.67,0.0171,1,0,normal,0
0:19:00,0.3175,20.1682,0.8084,89.2574,171,1.71,0.0104,1,0,normal,0
0:19:01,0.3094,20.0575,0.7968,89.3386,170,1.7,0.0049,1,0,normal,0
0:19:02,0.3184,20.2403,0.8035,89.6862,172,1.72,0.0105,1,0,normal,0
0:19:03,0.3153,20.1023,0.7574,89.4718,169,1.69,-0.0313,1,0,normal,0
0:19:04,0.343,20.2964,0.7554,89.7842,170,1.7,0.0,1,0,normal,0
0:19:05,0.3473,20.0432,0.7803,89.6965,171,1.71,0.0329,1,0,normal,0
0:19:06,0.3479,19.9627,0.7695,89.8949,171,1.71,0.0068,1,0,normal,0
0:19:07,0.3399,19.8951,0.7796,90.1748,173,1.73,0.0127,1,0,normal,0
0:19:08,0.3406,19.7063,0.7688,89.6186,173,1.73,-0.003,1,0,normal,0
0:19:09,0.3363,19.7591,0.7741,88.9025,175,1.75,0.0074,1,0,normal,0
0:19:10,0.3208,19.8773,0.784,88.9776,176,1.76,0.0154,1,0,normal,0
