timestamp,X,Y,Speed,Heading,AgentCount,Density,Acc,LevelOfCrowdness,label,label2,Severity_level
0:50:40,0.3549,20.3555,0.9339,92.0659,152,1.52,0.0876,1,0,normal,0
0:50:41,0.3338,20.6288,0.9073,93.4974,155,1.55,-0.0023,1,1,anomaly,1
0:50:42,0.3364,20.5858,0.8908,93.9368,157,1.57,-0.0034,1,1,anomaly,1
0:50:43,0.3056,20.9201,0.8865,92.4887,159,1.59,-0.0062,1,0,normal,0
0:50:44,0.3185,20.9445,0.8868,92.7303,162,1.62,0.0131,1,0,normal,0
0:50:45,0.3127,21.0933,0.865,90.6488,165,1.65,-0.0115,1,0,normal,0
0:50:46,0.3269,21.0212,0.8807,89.374,168,1.68,0.019,1,0,normal,0
0:50:47,0.3369,21.2005,0.8962,92.7509,171,1.71,0.0295,1,0,normal,0
0:50:48,0.3462,21.3912,0.876,93.1913,172,1.72,0.1629,1,1,anomaly,1
0:50:49,0.3431,21.4458,0.8637,93.1011,175,1.75,-0.0109,1,1,anomaly,1
0:50:50,0.3558,21.4375,0.8324,93.2715,177,1.77,-0.0218,1,1,anomaly,1
0:50:51,0.3379,21.6021,0.8266,93.6944,176,1.76,0.0062,1,1,anomaly,1
0:50:52,0.3682,21.5832,0.8218,93.1422,180,1.8,0.0151,2,1,anomaly,1
0:50:53,0.364,21.7927,0.8147,92.4791,182,1.82,0.0036,2,0,normal,0
0:50:54,0.374,21.8261,0.8077,94.1014,185,1.85,0.0113,2,1,anomaly,1
0:50:55,0.3572,21.8239,0.7903,93.1566,185,1.85,-0.0038,2,1,anomaly,1
0:50:56,0.3782,21.962,0.7705,93.5041,186,1.86,-0.0133,2,1,anomaly,1
0:50:57,0.3794,22.0394,0.7731,94.2262,188,1.88,0.0069,2,1,anomaly,1
0:50:58,0.359,22.1243,0.7723,94.6569,190,1.9,-0.0003,2,1,anomaly,1
0:50:59,0.3521,22.058,0.7586,94.5597,191,1.91,-0.0109,2,1,anomaly,1
0:51:00,0.3536,22.1431,0.7548,94.3497,191,1.91,0.0013,2,1,anomaly,1
0:51:01,0.3476,21.9761,0.7688,93.4954,192,1.92,0.0183,2,1,anomaly,1
0:51:02,0.3373,22.1293,0.7607,94.0849,191,1.91,-0.0038,2,1,anomaly,1
0:51:03,0.3263,22.1109,0.7763,94.0475,193,1.93,0.031,2,1,anomaly,1
0:51:04,0.3287,22.1186,0.7896,93.6058,195,1.95,0.027,2,1,anomaly,1
0:51:05,0.3223,22.2715,0.7743,92.9484,191,1.91,-0.0164,2,0,normal,0
0:51:06,0.334,22.2063,0.7672,92.1056,192,1.92,-0.002,2,0,normal,0
0:51:07,0.3475,22.1538,0.7759,93.0572,193,1.93,0.0162,2,1,anomaly,1
0:51:08,0.3498,22.2555,0.7594,93.4276,193,1.93,-0.02,2,1,anomaly,1
0:51:09,0.344,22.0918,0.7637,94.5913,194,1.94,0.0087,2,1,anomaly,1
