timestamp,X,Y,Speed,Heading,AgentCount,Density,Acc,LevelOfCrowdness,label,label2,Severity_level
0:00:16,-1.2059,11.4619,1.4176,88.1976,1,0.01,0.1465,1,0,normal,0
0:00:17,-1.1934,12.1808,1.4305,85.9636,2,0.02,-0.0045,1,0,normal,0
0:00:18,-0.6022,12.4788,1.3679,86.4543,4,0.04,,1,0,normal,0
0:00:19,-0.5208,13.7671,1.3638,86.4472,4,0.04,-0.0041,1,0,normal,0
0:00:20,-0.0942,13.8441,1.3266,84.3241,6,0.06,-0.0012,1,0,normal,0
0:00:21,-0.2328,13.7681,1.3266,87.573,9,0.09,0.0009,1,0,normal,0
0:00:22,0.0688,14.599,1.2781,87.2699,10,0.1,-0.0145,1,0,normal,0
0:00:23,0.4291,14.5271,1.2534,88.7217,14,0.14,-0.0163,1,0,normal,0
0:00:24,0.3423,14.9127,1.2349,89.7656,17,0.17,-0.01,1,0,normal,0
0:00:25,0.4341,15.5601,1.2233,90.1061,19,0.19,-0.0155,1,0,normal,0
0:00:26,0.5598,15.9628,1.2355,89.88,22,0.22,0.0058,1,0,normal,0
0:00:27,0.4638,16.2311,1.2239,91.0745,26,0.26,0.0146,1,0,normal,0
0:00:28,0.4487,16.6083,1.2269,90.2337,30,0.3,0.0164,1,0,normal,0
0:00:29,0.3519,17.4112,1.2148,90.7873,32,0.32,-0.0031,1,0,normal,0
0:00:30,0.3214,17.945,1.1983,89.9591,35,0.35,-0.0056,1,0,normal,0
0:00:31,0.3456,18.1458,1.1841,89.435,34,0.34,-0.0132,1,0,normal,0
0:00:32,0.4089,19.047,1.1765,88.9955,35,0.35,-0.0032,1,0,normal,0
0:00:33,0.4658,19.8756,1.1739,89.247,34,0.34,-0.0054,1,0,normal,0
0:00:34,0.4104,20.7314,1.1701,89.925,35,0.35,-0.0006,1,0,normal,0
0:00:35,0.3575,21.0166,1.1754,89.871,34,0.34,-0.0002,1,0,normal,0
0:00:36,0.3552,21.2729,1.1602,89.0575,35,0.35,0.0019,1,0,normal,0
0:00:37,0.381,21.5408,1.1693,89.0045,36,0.36,0.0155,1,0,normal,0
0:00:38,0.2945,21.5532,1.1764,88.7673,36,0.36,0.0129,1,0,normal,0
0:00:39,0.2915,21.2879,1.1858,88.4105,37,0.37,0.0142,1,0,normal,0
0:00:40,0.3439,20.5475,1.1772,88.5485,38,0.38,0.0103,1,0,normal,0
0:00:41,0.4299,20.6034,1.146,88.7733,38,0.38,-0.0137,1,0,normal,0
0:00:42,0.4527,20.0973,1.1223,89.1408,38,0.38,-0.0283,1,0,normal,0
0:00:43,0.3376,20.0985,1.1535,89.7492,38,0.38,0.0194,1,0,normal,0
0:00:44,0.2361,19.8272,1.1516,89.6108,37,0.37,0.005,1,0,normal,0
0:00:45,0.1552,20.1319,1.151,89.9838,38,0.38,-0.0052,1,0,normal,0
0:00:46,0.2334,19.9358,1.1521,89.9478,39,0.39,0.0038,1,0,normal,0
0:00:47,0.1363,20.0026,1.1543,89.7237,39,0.39,0.0011,1,0,normal,0
0:00:48,0.1145,19.8524,1.1359,89.1362,40,0.4,-0.001,1,0,normal,0
0:00:49,0.2124,19.7522,1.1334,88.6465,41,0.41,-0.0089,1,0,normal,0
0:00:50,0.2887,20.6152,1.1357,88.6557,42,0.42,0.0047,1,0,normal,0
0:00:51,0.3014,20.7881,1.1496,89.5227,42,0.42,0.0032,1,0,normal,0
0:00:52,0.318,20.9548,1.1595,89.039,42,0.42,-0.0055,1,0,normal,0
0:00:53,0.2718,20.6587,1.168,88.9106,44,0.44,0.0092,1,0,normal,0
0:00:54,0.2855,20.3859,1.1709,89.1648,42,0.42,0.0133,1,0,normal,0
0:00:55,0.3065,21.0316,1.1571,89.7629,40,0.4,-0.0075,1,0,normal,0
0:00:56,0.3292,21.1541,1.1351,90.0871,42,0.42,-0.0075,1,0,normal,0
0:00:57,0.3978,20.6088,1.1424,91.1299,43,0.43,0.0103,1,0,normal,0
0:00:58,0.3045,20.0953,1.1418,90.0065,44,0.44,0.0165,1,0,normal,0
0:00:59,0.2153,20.2089,1.1516,89.1779,42,0.42,0.015,1,0,normal,0
0:01:00,0.252,19.6179,1.1498,88.5091,41,0.41,0.0039,1,0,normal,0
0:01:01,0.2969,20.1742,1.1238,89.0457,39,0.39,-0.0135,1,0,normal,0
0:01:02,0.3106,20.7556,1.111,90.5599,39,0.39,-0.0134,1,0,normal,0
0:01:03,0.3743,21.0549,1.074,90.394,38,0.38,-0.0117,1,0,normal,0
0:01:04,0.4449,21.2993,1.0774,90.0407,39,0.39,0.0063,1,0,normal,0
0:01:05,0.4058,21.8507,1.0689,90.0265,37,0.37,-0.0025,1,0,normal,0
0:01:06,0.3978,21.5294,1.0578,90.3999,40,0.4,-0.0112,1,0,normal,0
0:01:07,0.4777,21.2717,1.0676,90.1775,43,0.43,0.0017,1,0,normal,0
0:01:08,0.387,20.8899,1.047,90.9214,43,0.43,-0.0144,1,0,normal,0
0:01:09,0.3694,20.0798,1.0463,91.2487,45,0.45,0.0054,1,0,normal,0
0:01:10,0.3753,19.3579,1.0823,92.4407,47,0.47,0.0291,1,0,normal,0
0:01:11,0.316,18.7323,1.0825,91.2428,49,0.49,0.0104,1,0,normal,0
0:01:12,0.2588,18.4654,1.0766,89.4116,52,0.52,-0.0101,1,0,normal,0
0:01:13,0.3381,18.3209,1.0847,88.6397,55,0.55,-0.0119,1,0,normal,0
0:01:14,0.3772,18.5634,1.0979,89.5891,58,0.58,0.0065,1,0,normal,0
0:01:15,0.3479,18.0212,1.1336,89.8392,57,0.57,0.0299,1,0,normal,0
0:01:16,0.358,18.2702,1.1367,88.9673,58,0.58,-0.0028,1,0,normal,0
0:01:17,0.3426,18.2814,1.0887,88.6829,58,0.58,-0.0362,1,0,normal,0
0:01:18,0.3784,18.5153,1.0662,88.4726,59,0.59,-0.0141,1,0,normal,0
0:01:19,0.3625,19.2801,1.0844,89.2549,61,0.61,0.0158,1,0,normal,0
0:01:20,0.3878,20.0075,1.0806,89.4274,61,0.61,0.0019,1,0,normal,0
0:01:21,0.4373,20.5726,1.0677,89.2774,62,0.62,-0.0182,1,0,normal,0
0:01:22,0.4091,21.2761,1.0428,90.0954,62,0.62,-0.0212,1,0,normal,0
0:01:23,0.464,21.7867,1.0452,89.5505,63,0.63,-0.0092,1,0,normal,0
0:01:24,0.4812,22.0742,1.0547,89.3881,60,0.6,0.0099,1,0,normal,0
0:01:25,0.4636,22.1764,1.0505,88.6381,65,0.65,-0.0062,1,0,normal,0
0:01:26,0.4807,21.9242,1.0344,89.1691,67,0.67,-0.0106,1,0,normal,0
0:01:27,0.4726,22.1141,1.0329,89.7796,70,0.7,0.0012,1,0,normal,0
0:01:28,0.4454,22.5137,1.0601,89.1208,70,0.7,0.0186,1,0,normal,0
0:01:29,0.456,22.334,1.072,89.2189,63,0.63,0.0252,1,0,normal,0
0:01:30,0.4188,21.9745,1.0892,89.9784,58,0.58,0.0434,1,0,normal,0
0:01:31,0.349,21.4563,1.0647,90.5558,55,0.55,0.0058,1,0,normal,0
0:01:32,0.3444,21.5471,1.0645,89.7417,56,0.56,-0.0049,1,0,normal,0
0:01:33,0.3071,21.7024,1.0982,89.5573,53,0.53,0.0381,1,0,normal,0
0:01:34,0.3671,21.4564,1.126,89.3545,50,0.5,0.0394,1,0,normal,0
0:01:35,0.4073,21.3086,1.1263,89.7259,50,0.5,0.0198,1,0,normal,0
0:01:36,0.4117,21.16,1.0998,90.0145,48,0.48,-0.0156,1,0,normal,0
0:01:37,0.3722,21.1233,1.065,89.6912,51,0.51,-0.0175,1,0,normal,0
0:01:38,0.3663,20.3625,1.0704,90.217,50,0.5,0.011,1,0,normal,0
0:01:39,0.3895,20.1416,1.0687,90.5687,48,0.48,0.0125,1,0,normal,0
0:01:40,0.3951,19.7772,1.0569,89.4972,51,0.51,-0.0006,1,0,normal,0
0:01:41,0.3634,19.4266,1.0477,89.6646,52,0.52,-0.0022,1,0,normal,0
