timestamp,X,Y,Speed,Heading,AgentCount,Density,Acc,LevelOfCrowdness,label,label2,Severity_level
0:10:00,0.4414,20.3461,1.0081,89.6068,97,0.97,0.0044,1,0,normal,0
0:10:01,0.4259,20.3015,1.0269,89.0632,99,0.99,0.0116,1,0,normal,0
0:10:02,0.3979,20.4544,1.0347,89.3146,97,0.97,0.01,1,0,normal,0
0:10:03,0.4049,20.4058,1.0171,89.8172,97,0.97,-0.0031,1,0,normal,0
0:10:04,0.3906,20.6549,1.012,88.9884,98,0.98,0.0036,1,0,normal,0
0:10:05,0.4242,20.72,1.0284,88.5698,97,0.97,0.0211,1,0,normal,0
0:10:06,0.4021,20.6939,1.0227,89.1009,97,0.97,-0.0018,1,0,normal,0
0:10:07,0.4043,20.8624,1.0161,89.9084,99,0.99,-0.0001,1,0,normal,0
0:10:08,0.3956,20.8384,1.0161,89.7232,99,0.99,0.0027,1,0,normal,0
0:10:09,0.3452,20.7246,1.0108,89.8453,104,1.04,0.0011,1,0,normal,0
0:10:10,0.3589,20.8227,1.0255,89.2264,105,1.05,0.0096,1,0,normal,0
0:10:11,0.3514,20.3594,1.0258,89.1829,102,1.02,0.0152,1,0,normal,0
0:10:12,0.3287,20.3527,1.0239,89.0274,102,1.02,0.0031,1,0,normal,0
0:10:13,0.334,20.2382,1.0308,88.4937,101,1.01,0.0167,1,0,normal,0
0:10:14,0.3506,20.231,1.0306,88.9185,101,1.01,0.0167,1,0,normal,0
0:10:15,0.3685,20.0765,1.013,89.7565,96,0.96,-0.0077,1,0,normal,0
0:10:16,0.3325,19.7977,0.9988,90.2944,96,0.96,-0.0066,1,0,normal,0
0:10:17,0.3234,19.7169,1.0017,89.6822,96,0.96,0.0101,1,0,normal,0
0:10:18,0.3368,19.8684,1.0026,88.5561,98,0.98,0.0051,1,0,normal,0
0:10:19,0.3942,19.9595,1.0119,88.4927,101,1.01,0.0186,1,0,normal,0
0:10:20,0.4095,20.1884,1.0214,89.2019,105,1.05,0.0084,1,0,normal,0
0:10:21,0.3656,20.5183,1.0139,90.603,106,1.06,-0.008,1,0,normal,0
0:10:22,0.336,20.5653,1.0045,89.7361,108,1.08,-0.0099,1,0,normal,0
0:10:23,0.3261,20.7882,1.008,88.1905,110,1.1,0.0018,1,0,normal,0
0:10:24,0.368,20.6694,1.0238,88.6123,110,1.1,0.0114,1,0,normal,0
0:10:25,0.3692,20.5602,1.026,89.1313,110,1.1,-0.0026,1,0,normal,0
0:10:26,0.3627,20.8116,1.0208,88.6057,108,1.08,0.0006,1,0,normal,0
0:10:27,0.341,20.9706,1.0333,88.7085,109,1.09,0.0113,1,0,normal,0
0:10:28,0.3214,21.054,1.0416,89.2762,109,1.09,0.0124,1,0,normal,0
0:10:29,0.3867,21.1272,1.0374,88.9491,109,1.09,0.0048,1,0,normal,0
0:10:30,0.3552,20.9465,1.0495,89.3091,108,1.08,0.0237,1,0,normal,0
0:10:31,0.343,21.0422,1.0653,89.2694,110,1.1,0.0178,1,0,normal,0
0:10:32,0.3762,20.9677,1.0694,89.2451,110,1.1,0.0056,1,0,normal,0
0:10:33,0.3763,20.8028,1.0686,88.4081,107,1.07,0.005,1,0,normal,0
0:10:34,0.4057,20.7767,1.052,88.3181,106,1.06,-0.0017,1,0,normal,0
0:10:35,0.4216,20.6429,1.0456,89.2989,106,1.06,0.0073,1,0,normal,0
0:10:36,0.3918,20.5832,1.028,89.9823,103,1.03,-0.0038,1,0,normal,0
0:10:37,0.3928,20.715,1.0431,90.1357,104,1.04,0.0154,1,0,normal,0
0:10:38,0.3902,20.5834,1.0551,89.6511,106,1.06,0.014,1,0,normal,0
0:10:39,0.3739,20.5413,1.0519,89.3629,105,1.05,0.0014,1,0,normal,0
0:10:40,0.3845,20.4909,1.0596,89.1417,104,1.04,0.0189,1,0,normal,0
0:10:41,0.3591,20.3455,1.0578,88.5278,104,1.04,0.0098,1,0,normal,0
0:10:42,0.3604,20.1871,1.0476,88.7458,104,1.04,-0.0068,1,0,normal,0
0:10:43,0.3545,20.0136,1.0369,89.0496,104,1.04,-0.0004,1,0,normal,0
0:10:44,0.3731,19.8482,1.0364,89.1649,104,1.04,0.0035,1,0,normal,0
0:10:45,0.3941,19.7893,1.0335,88.7718,105,1.05,-0.0001,1,0,normal,0
0:10:46,0.401,19.8311,1.0235,88.6199,105,1.05,-0.0072,1,0,normal,0
0:10:47,0.388,19.9183,1.0319,88.8989,109,1.09,0.0042,1,0,normal,0
0:10:48,0.3741,20.188,1.029,89.2667,111,1.11,-0.0049,1,0,normal,0
0:10:49,0.3816,20.3732,1.0217,89.2953,114,1.14,-0.0057,1,0,normal,0
0:10:50,0.3698,20.3955,1.0266,89.6804,115,1.15,0.0041,1,0,normal,0
0:10:51,0.3451,20.5226,1.0412,89.3358,117,1.17,0.0137,1,0,normal,0
0:10:52,0.3771,20.7482,1.0536,88.9686,116,1.16,0.0105,1,0,normal,0
0:10:53,0.398,20.8147,1.0646,89.0758,113,1.13,0.0125,1,0,normal,0
0:10:54,0.4039,20.6667,1.049,89.1654,114,1.14,0.0009,1,0,normal,0
0:10:55,0.412,20.4332,1.0377,89.4179,114,1.14,0.0076,1,0,normal,0
0:10:56,0.3801,20.3619,1.0376,90.0564,114,1.14,0.0102,1,0,normal,0
0:10:57,0.3681,20.4751,1.0213,90.4192,114,1.14,0.0045,1,0,normal,0
0:10:58,0.3483,20.6794,1.0243,90.0722,119,1.19,0.0023,1,0,normal,0
0:10:59,0.3333,20.4605,1.0129,89.3583,117,1.17,-0.0033,1,0,normal,0
0:11:00,0.3317,20.394,0.9977,88.8815,117,1.17,0.0006,1,0,normal,0
0:11:01,0.3467,20.5052,1.001,89.5304,119,1.19,0.0066,1,0,normal,0
0:11:02,0.3627,20.3691,0.9965,90.0825,120,1.2,-0.0036,1,0,normal,0
