Timestamp,X,Y,Speed,Heading,AgentCount,Density,Acc,LevelOfCrowdness,Label,
0:26:11,0.3503,19.9297,0.6641,88.5674,223,2.23,-0.0064,3,0,normal
0:26:12,0.3569,20.025,0.6465,88.3019,225,2.25,-0.0244,3,0,normal
0:26:13,0.3705,20.2341,0.6484,88.7544,226,2.26,,3,0,normal
0:26:14,0.3509,20.1902,0.6548,89.8386,225,2.25,0.0131,3,0,normal
0:26:15,0.3586,20.2858,0.654,88.8106,227,2.27,0.0044,3,0,normal
0:26:16,0.358,20.2475,0.6621,89.6887,228,2.28,0.0134,3,0,normal
0:26:17,0.3541,20.316,0.6697,89.9038,229,2.29,0.0176,3,0,normal
0:26:18,0.3689,20.5978,0.6606,89.8264,231,2.31,-0.0033,3,0,normal
0:26:19,0.3439,20.7132,0.6757,89.6706,229,2.29,0.0175,3,0,normal
0:26:20,0.3361,20.6342,0.6509,90.4325,225,2.25,-0.0077,3,0,normal
0:26:21,0.3394,20.6836,0.6673,89.7346,226,2.26,0.0258,3,0,normal
0:26:22,0.3303,20.7057,0.6758,89.1574,224,2.24,0.0134,3,0,normal
0:26:23,0.3351,20.6765,0.6578,89.2895,227,2.27,-0.0107,3,0,normal
0:26:24,0.3172,20.777,0.6756,90.5379,229,2.29,0.0121,3,0,normal
0:26:25,0.3283,20.7347,0.6933,89.5225,229,2.29,0.0164,3,0,normal
0:26:26,0.3246,20.8074,0.6662,89.2121,230,2.3,-0.0236,3,0,normal
0:26:27,0.3263,20.9724,0.6844,89.3071,231,2.31,0.0192,3,0,normal
0:26:28,0.3319,20.9807,0.6856,89.3076,228,2.28,0.0041,3,0,normal
0:26:29,0.3282,20.8381,0.694,89.3621,226,2.26,0.0202,3,0,normal
0:26:30,0.3367,20.821,0.6838,89.111,227,2.27,0.0031,3,0,normal
0:26:31,0.3374,20.9293,0.6777,88.2772,223,2.23,0.0073,3,0,normal
0:26:32,0.345,21.0371,0.6768,89.1063,221,2.21,0.0078,3,0,normal
0:26:33,0.3159,20.9148,0.6865,89.9838,220,2.2,0.0204,3,0,normal
0:26:34,0.3403,20.8378,0.6717,88.6527,216,2.16,-0.0001,3,0,normal
0:26:35,0.3378,20.7788,0.6781,88.0148,217,2.17,0.013,3,0,normal
0:26:36,0.3391,20.7226,0.6816,88.8001,216,2.16,0.0147,3,0,normal
0:26:37,0.3366,20.7198,0.6943,89.3135,216,2.16,0.0244,3,0,normal
0:26:38,0.3376,20.679,0.6962,89.3271,215,2.15,0.0137,3,0,normal
0:26:39,0.3463,20.6902,0.699,90.0648,215,2.15,0.0111,3,0,normal
0:26:40,0.3319,20.8287,0.6918,90.423,214,2.14,0.0002,3,0,normal
0:26:41,0.3435,20.5991,0.6942,90.9135,213,2.13,0.0138,3,0,normal
0:26:42,0.3309,20.6891,0.6962,89.7302,213,2.13,0.0082,3,0,normal
0:26:43,0.3391,20.6313,0.6872,88.8751,208,2.08,-0.0015,3,0,normal
0:26:44,0.3375,20.4704,0.7081,89.1192,207,2.07,0.0292,3,0,normal
0:26:45,0.3398,20.3531,0.7165,90.1537,203,2.03,0.0206,3,0,normal
0:26:46,0.3294,20.272,0.7031,89.5958,200,2,0.002,2,0,normal
0:26:47,0.3082,20.3279,0.6908,89.2772,200,2,0.0007,2,0,normal
0:26:48,0.3243,20.1396,0.6897,89.533,199,1.99,0.0073,2,0,normal
0:26:49,0.3316,20.0866,0.6802,89.1596,199,1.99,0.0026,2,0,normal
0:26:50,0.3228,20.1334,0.6786,89.0946,201,2.01,0.0047,3,0,normal
0:26:51,0.3225,20.0836,0.6669,88.9479,203,2.03,-0.0082,3,0,normal
0:26:52,0.3105,20.0799,0.6729,88.6519,204,2.04,0.0092,3,0,normal
0:26:53,0.3527,20.0755,0.6752,88.4622,203,2.03,0.0044,3,0,normal
0:26:54,0.3452,19.9835,0.7003,89.4305,202,2.02,0.0291,3,0,normal
0:26:55,0.35,19.8903,0.682,88.2848,201,2.01,-0.0045,3,0,normal
0:26:56,0.3486,20.007,0.6824,89.0288,206,2.06,0.0031,3,0,normal
0:26:57,0.3108,20.0173,0.686,89.9001,203,2.03,0.0101,3,0,normal
0:26:58,0.3062,19.9265,0.6783,88.6001,204,2.04,-0.0088,3,0,normal
0:26:59,0.2925,19.7987,0.6902,88.8246,204,2.04,0.0099,3,0,normal
0:27:00,0.2963,19.7654,0.6914,89.0808,204,2.04,-0.0035,3,0,normal
0:27:01,0.3051,19.8216,0.7039,89.009,200,2,0.0171,2,0,normal
0:27:02,0.317,19.8409,0.675,88.92,203,2.03,-0.0206,3,0,normal
0:27:03,0.3335,19.7554,0.6709,89.9806,204,2.04,-0.0087,3,0,normal
0:27:04,0.3172,19.8046,0.671,89.1782,204,2.04,0.0121,3,0,normal
0:27:05,0.3407,19.7692,0.6635,89.8381,206,2.06,-0.0465,3,0,normal
0:27:06,0.326,19.8015,0.6441,90.0166,204,2.04,-0.0059,3,0,normal
0:27:07,0.3221,19.865,0.6471,89.1411,210,2.1,0.0103,3,0,normal
0:27:08,0.3155,20.1589,0.64,89.3064,213,2.13,-0.0025,3,0,normal
0:27:09,0.3353,20.258,0.6414,89.2706,216,2.16,0.0069,3,0,normal
0:27:10,0.3375,20.1188,0.6497,90.0959,214,2.14,0.0222,3,0,normal
0:27:11,0.3307,20.068,0.6433,90.1328,210,2.1,0.0167,3,0,normal
0:27:12,0.335,20.1172,0.6509,89.2335,212,2.12,0.018,3,0,normal
0:27:13,0.3223,20.1771,0.66,89.5136,212,2.12,0.0258,3,0,normal
0:27:14,0.304,20.0561,0.6518,89.6976,214,2.14,0.0074,3,0,normal
0:27:15,0.3125,20.0146,0.632,88.9274,214,2.14,-0.0075,3,0,normal
0:27:16,0.3034,20.029,0.6403,88.8156,217,2.17,0.0171,3,0,normal
0:27:17,0.3072,20.0598,0.6557,89.1436,220,2.2,-0.09,3,0,normal
0:27:18,0.328,20.0772,0.6509,89.4588,215,2.15,0.0047,3,0,normal
0:27:19,0.3355,20.0965,0.6242,89.1086,218,2.18,-0.0268,3,0,normal
0:27:20,0.3317,20.1547,0.6284,89.1859,222,2.22,-0.0335,3,0,normal
0:27:21,0.3048,20.2576,0.6278,89.8208,223,2.23,0.0069,3,0,normal
0:27:22,0.2974,20.2417,0.6453,88.5905,225,2.25,0.0173,3,0,normal
0:27:23,0.3037,20.1827,0.6303,89.3055,226,2.26,-0.0055,3,0,normal
0:27:24,0.3263,20.1041,0.6181,89.2505,225,2.25,-0.0065,3,0,normal
0:27:25,0.3306,19.9852,0.629,89.8989,225,2.25,0.0157,3,0,normal
0:27:26,0.3381,19.955,0.6324,90.4392,223,2.23,0.0112,3,0,normal
0:27:27,0.3309,20.0214,0.628,89.9535,225,2.25,-0.0004,3,0,normal
0:27:28,0.3232,19.9496,0.6234,88.9135,226,2.26,-0.0027,3,0,normal
0:27:29,0.3231,19.8364,0.6169,90.4316,226,2.26,-0.0017,3,0,normal
0:27:30,0.3238,19.9553,0.6299,91.4414,229,2.29,0.0023,3,0,normal
0:27:31,0.3176,20.0012,0.6599,90.2871,230,2.3,0.0224,3,0,normal
0:27:32,0.3252,19.9616,0.6562,89.5675,229,2.29,0.0016,3,0,normal
0:27:33,0.3412,19.9627,0.6399,89.0166,229,2.29,-0.0113,3,0,normal
0:27:34,0.3308,19.9182,0.6464,88.7435,228,2.28,0.0095,3,0,normal
0:27:35,0.3419,20.0235,0.6459,89.032,232,2.32,-0.0071,3,0,normal
0:27:36,0.337,20.1563,0.6416,89.5747,233,2.33,-0.0073,3,0,normal
0:27:37,0.3193,20.0388,0.6526,88.8808,232,2.32,0.0143,3,0,normal
0:27:38,0.3148,20.1373,0.635,89.6379,236,2.36,-0.0213,3,0,normal
0:27:39,0.3217,20.1686,0.6207,88.4781,235,2.35,-0.0161,3,0,normal
0:27:40,0.3432,20.2901,0.6293,88.4181,234,2.34,0.016,3,0,normal
0:27:41,0.3383,20.4248,0.6221,89.318,237,2.37,-0.0082,3,0,normal
0:27:42,0.3458,20.3899,0.6277,89.1459,238,2.38,-0.0017,3,0,normal
0:27:43,0.3246,20.2332,0.6294,88.5499,236,2.36,0.0061,3,0,normal
0:27:44,0.3096,20.3276,0.638,88.9395,240,2.4,0.0012,3,0,normal
0:27:45,0.3125,20.3058,0.6325,88.106,239,2.39,-0.006,3,0,normal
0:27:46,0.3252,20.251,0.6373,88.3013,241,2.41,-0.013,3,0,normal
0:27:47,0.3382,20.2789,0.6351,88.3957,241,2.41,-0.0086,3,0,normal
0:27:48,0.3229,20.3223,0.6577,89.3123,243,2.43,0.0149,3,0,normal
0:27:49,0.3359,20.2757,0.6419,90.4335,241,2.41,-0.0195,3,0,normal
0:27:50,0.3279,20.297,0.6414,90.6994,241,2.41,0.0087,3,0,normal
0:27:51,0.3373,20.1204,0.6442,89.7032,240,2.4,0.0011,3,0,normal
0:27:52,0.3399,20.1454,0.6393,89.497,240,2.4,-0.0006,3,0,normal
0:27:53,0.3291,20.1296,0.636,89.5421,241,2.41,0.0008,3,0,normal
0:27:54,0.3346,20.1888,0.6363,89.4424,238,2.38,0.0072,3,0,normal
0:27:55,0.3306,20.1535,0.664,89.6202,242,2.42,0.0185,3,0,normal
0:27:56,0.3531,20.0182,0.6584,89.9985,236,2.36,0.0038,3,0,normal
0:27:57,0.3395,19.919,0.6629,89.7869,233,2.33,0.011,3,0,normal
0:27:58,0.32,19.9495,0.6645,89.2632,233,2.33,0.0142,3,0,normal
0:27:59,0.3257,19.849,0.6653,89.3883,232,2.32,0,3,0,normal
0:28:00,0.3286,19.7158,0.6736,88.9902,234,2.34,0.013,3,0,normal
0:28:01,0.3316,19.7322,0.654,88.552,232,2.32,-0.0042,3,0,normal
0:28:02,0.3138,19.798,0.6476,88.9584,233,2.33,0.0042,3,0,normal
0:28:03,0.324,19.8728,0.6465,88.7172,236,2.36,-0.0014,3,0,normal
0:28:04,0.3183,20.0646,0.6354,88.247,238,2.38,-0.0042,3,0,normal
0:28:05,0.3364,20.1438,0.6503,89.0645,239,2.39,0.0211,3,0,normal
0:28:06,0.3157,20.2708,0.6495,89.872,243,2.43,-0.0019,3,0,normal
0:28:07,0.3368,20.1862,0.6549,89.4365,242,2.42,0.0086,3,0,normal
0:28:08,0.3323,20.2602,0.659,90.1714,239,2.39,0.0185,3,0,normal
0:28:09,0.3393,20.2513,0.6444,90.7204,238,2.38,-0.0016,3,0,normal
0:28:10,0.325,20.2251,0.6268,89.8058,241,2.41,-0.0093,3,0,normal
0:28:11,0.3242,20.2791,0.6318,88.8342,242,2.42,0.0102,3,0,normal
0:28:12,0.342,20.4256,0.6404,89.2435,241,2.41,0.0171,3,0,normal
0:28:13,0.3289,20.6311,0.6425,89.758,245,2.45,0.0047,3,0,normal
0:28:14,0.3293,20.7201,0.6465,89.9739,246,2.46,0.0054,3,0,normal
0:28:15,0.3403,20.8542,0.6497,89.1237,248,2.48,0.0101,3,0,normal
0:28:16,0.3232,20.8218,0.6446,88.5657,250,2.5,-0.0039,3,0,normal
0:28:17,0.3374,20.9541,0.6483,89.6731,246,2.46,0.0103,3,0,normal
0:28:18,0.3379,20.9628,0.644,88.939,241,2.41,0.0086,3,0,normal
0:28:19,0.367,20.8709,0.6475,89.0819,246,2.46,0.0086,3,0,normal
0:28:20,0.3536,20.9551,0.648,90.361,247,2.47,0.0107,3,0,normal
0:28:21,0.3477,20.8087,0.6524,90.7174,244,2.44,0.0138,3,0,normal
0:28:22,0.3458,20.85,0.6476,90.0156,244,2.44,0.0089,3,0,normal
0:28:23,0.318,20.6549,0.6596,89.8499,244,2.44,0.0156,3,0,normal
0:28:24,0.3074,20.7177,0.681,89.5646,242,2.42,0.026,3,0,normal
0:28:25,0.3283,20.6113,0.677,89.3962,240,2.4,-0.002,3,0,normal
0:28:26,0.308,20.4142,0.6839,89.1215,240,2.4,0.014,3,0,normal
0:28:27,0.2951,20.31,0.6807,87.9038,240,2.4,-0.0383,3,0,normal
0:28:28,0.314,20.2761,0.6809,87.3954,236,2.36,0.0099,3,0,normal
0:28:29,0.3114,20.2815,0.684,88.9018,235,2.35,0.0147,3,0,normal
0:28:30,0.3077,20.1125,0.677,88.8189,234,2.34,0.014,3,0,normal
0:28:31,0.2961,20.1031,0.6651,89.4249,233,2.33,0.0036,3,0,normal
0:28:32,0.3033,20.2096,0.6454,90.2198,235,2.35,-0.0079,3,0,normal
0:28:33,0.2899,20.13,0.6426,89.6678,231,2.31,0.0103,3,0,normal
0:28:34,0.3065,20.1041,0.652,88.1104,232,2.32,0.0145,3,0,normal
0:28:35,0.3029,19.9063,0.6577,87.648,231,2.31,0.0186,3,0,normal
0:28:36,0.3169,20.19,0.6774,88.5389,231,2.31,0.0259,3,0,normal
0:28:37,0.3042,20.103,0.6915,89.3908,228,2.28,0.0251,3,0,normal
0:28:38,0.2976,20.0112,0.6762,88.7681,229,2.29,-0.0026,3,0,normal
0:28:39,0.3134,20.0319,0.6769,88.271,227,2.27,0.0168,3,0,normal
0:28:40,0.3178,19.9298,0.6773,89.506,228,2.28,0.0121,3,0,normal
0:28:41,0.3056,19.8742,0.6916,89.8059,228,2.28,0.0254,3,0,normal
0:28:42,0.3158,19.8159,0.692,89.4147,226,2.26,0.0156,3,0,normal
0:28:43,0.3112,19.8009,0.6785,89.1923,225,2.25,0.001,3,0,normal
0:28:44,0.2989,19.8759,0.6654,88.0258,230,2.3,-0.005,3,0,normal
0:28:45,0.314,19.8944,0.6641,87.2712,232,2.32,-0.2073,3,0,normal
0:28:46,0.3288,19.7685,0.6645,89.4946,229,2.29,0.0065,3,0,normal
0:28:47,0.3251,19.8727,0.662,89.8818,229,2.29,0.0038,3,0,normal
0:28:48,0.3039,19.7725,0.6628,90.4559,230,2.3,0.0037,3,0,normal
0:28:49,0.2935,19.8628,0.6575,89.5493,235,2.35,-0.0111,3,0,normal
0:28:50,0.2866,20.0172,0.641,87.9966,236,2.36,,3,0,normal
0:28:51,0.3032,20.1414,0.6436,87.5023,240,2.4,0.008,3,0,normal
0:28:52,0.2984,20.3518,0.6389,87.966,244,2.44,-0.0056,3,0,normal
0:28:53,0.315,20.3533,0.6347,88.7636,249,2.49,-0.0091,3,0,normal
0:28:54,0.3274,20.4662,0.6404,89.6872,247,2.47,0.007,3,0,normal
0:28:55,0.3115,20.4249,0.6493,90.0635,245,2.45,0.0144,3,0,normal
0:28:56,0.3202,20.2187,0.6332,90.2409,245,2.45,-0.0037,3,0,normal
0:28:57,0.3363,20.3291,0.6511,88.6708,245,2.45,0.0265,3,0,normal
0:28:58,0.32,20.1711,0.6696,88.4589,244,2.44,0.0318,3,0,normal
0:28:59,0.3167,20.1035,0.6908,89.0224,243,2.43,0.0349,3,0,normal
0:29:00,0.3257,20.1098,0.6549,89.4169,240,2.4,-0.0202,3,0,normal
0:29:01,0.3329,20.0157,0.6484,89.7503,241,2.41,0.0048,3,0,normal
0:29:02,0.3398,20.0516,0.6528,89.4036,241,2.41,0.0116,3,0,normal
0:29:03,0.3514,20.097,0.6572,90.788,243,2.43,0.0055,3,0,normal
0:29:04,0.3275,20.2305,0.6654,91.2208,243,2.43,0.0176,3,0,normal
0:29:05,0.323,20.2773,0.6402,90.1427,245,2.45,-0.016,3,0,normal
0:29:06,0.3268,20.2785,0.6554,88.3481,244,2.44,0.0249,3,0,normal
0:29:07,0.3203,20.0821,0.6649,89.2282,244,2.44,0.0199,3,0,normal
0:29:08,0.3134,20.2468,0.6552,88.7435,243,2.43,0.0046,3,0,normal
0:29:09,0.309,20.2151,0.6679,89.3669,241,2.41,0.0228,3,0,normal
0:29:10,0.286,20.3217,0.6712,88.7802,244,2.44,0.0125,3,0,normal
0:29:11,0.2857,20.3954,0.6666,89.4577,248,2.48,-0.0011,3,0,normal
0:29:12,0.2988,20.5079,0.6636,89.5653,249,2.49,0,3,0,normal
0:29:13,0.3105,20.6575,0.6596,89.6074,251,2.51,-0.0076,3,0,normal
0:29:14,0.2973,20.4427,0.654,89.6123,250,2.5,0.006,3,0,normal
0:29:15,0.3002,20.4976,0.6465,89.382,246,2.46,0.0056,3,0,normal
0:29:16,0.3157,20.6289,0.6446,88.5953,244,2.44,0.0068,3,0,normal
0:29:17,0.3164,20.6023,0.6498,88.736,244,2.44,0.017,3,0,normal
0:29:18,0.338,20.7063,0.6594,88.3582,251,2.51,0.0066,3,0,normal
0:29:19,0.3186,20.8551,0.6676,88.4397,253,2.53,0.0051,3,0,normal
0:29:20,0.3315,20.6907,0.66,88.3981,251,2.51,0.0016,3,0,normal
0:29:21,0.342,20.6603,0.639,88.6535,249,2.49,-0.0072,3,0,normal
0:29:22,0.3427,20.5898,0.654,89.5703,248,2.48,0.0296,3,0,normal
0:29:23,0.3461,20.6505,0.6453,89.8608,250,2.5,-0.0066,3,0,normal
0:29:24,0.3574,20.7784,0.6382,89.9733,252,2.52,-0.0045,3,0,normal
0:29:25,0.3292,20.6832,0.6559,88.9746,250,2.5,0.0289,3,0,normal
0:29:26,0.3424,20.7478,0.6607,89.0817,248,2.48,0.0091,3,0,normal
0:29:27,0.3282,20.8246,0.6863,89.7671,244,2.44,0.0348,3,0,normal
0:29:28,0.32,20.7445,0.694,90.4913,242,2.42,0.0262,3,0,normal
0:29:29,0.3052,20.6976,0.6958,89.225,241,2.41,0.0214,3,0,normal
0:29:30,0.3101,20.6171,0.7115,88.9942,237,2.37,0.0311,3,0,normal
0:29:31,0.2954,20.5724,0.7051,88.7531,238,2.38,0.0099,3,0,normal
0:29:32,0.2928,20.3907,0.6992,88.7234,234,2.34,0.0087,3,0,normal
0:29:33,0.2983,20.374,0.7054,89.7047,234,2.34,0.0208,3,0,normal
0:29:34,0.2982,20.3038,0.6799,88.8453,235,2.35,-0.0107,3,0,normal
0:29:35,0.2878,20.3454,0.672,88.8573,233,2.33,0.0065,3,0,normal
0:29:36,0.2959,20.3413,0.6694,88.7727,234,2.34,-0.0773,3,0,normal
0:29:37,0.3205,20.2794,0.6702,88.7879,230,2.3,0.0101,3,0,normal
0:29:38,0.3191,20.1852,0.661,89.8694,231,2.31,-0.0065,3,0,normal
0:29:39,0.3097,20.202,0.6722,90.8492,231,2.31,0.0091,3,0,normal
0:29:40,0.3087,20.0435,0.676,89.767,227,2.27,0.0147,3,0,normal
0:29:41,0.3037,19.9102,0.6576,89.5737,224,2.24,-0.0119,3,0,normal
0:29:42,0.3205,19.8752,0.6534,89.4761,227,2.27,0.0057,3,0,normal
0:29:43,0.311,19.8943,0.6619,89.1891,229,2.29,0.0001,3,0,normal
0:29:44,0.3189,19.9593,0.6695,89.8679,228,2.28,0.0054,3,0,normal
0:29:45,0.319,19.904,0.6515,89.0204,232,2.32,-0.021,3,0,normal
0:29:46,0.308,19.9889,0.6299,88.744,232,2.32,-0.0214,3,0,normal
0:29:47,0.3236,19.7195,0.6286,89.0369,230,2.3,0.0045,3,0,normal
0:29:48,0.323,19.726,0.6303,88.7373,234,2.34,-0.0046,3,0,normal
0:29:49,0.2999,19.7253,0.6323,88.4931,234,2.34,0.0038,3,0,normal
0:29:50,0.2879,19.7526,0.6509,88.5045,238,2.38,0.0068,3,0,normal
0:29:51,0.2718,19.7334,0.6466,88.6089,239,2.39,-0.0084,3,0,normal
0:29:52,0.2792,19.6127,0.6247,88.7673,236,2.36,-0.0149,3,0,normal
0:29:53,0.293,19.7574,0.6307,89.3857,241,2.41,-0.0072,3,0,normal
0:29:54,0.2838,19.775,0.6358,89.2699,239,2.39,0.0084,3,0,normal
0:29:55,0.2838,19.8537,0.6388,88.6616,242,2.42,0.0062,3,0,normal
0:29:56,0.3015,19.7753,0.6532,88.2466,243,2.43,0.0149,3,0,normal
0:29:57,0.2999,19.7801,0.6411,89.0889,244,2.44,-0.0132,3,0,normal
0:29:58,0.2786,19.7683,0.6205,89.6895,245,2.45,0.0652,3,0,normal
0:29:59,0.2987,19.742,0.6502,88.6194,249,2.49,0.0391,3,0,normal
0:30:00,0.2845,19.8964,0.6674,88.4603,251,2.51,0.0216,3,0,normal
0:30:01,0.2876,19.9022,0.6847,88.7301,251,2.51,0.02,3,0,normal
0:30:02,0.2928,19.8991,0.6695,89.4158,249,2.49,-0.0065,3,0,normal
0:30:03,0.2984,19.9694,0.6657,89.939,247,2.47,0.0034,3,0,normal
0:30:04,0.3125,20.1251,0.6468,89.8721,249,2.49,-0.0154,3,0,normal
0:30:05,0.314,20.1547,0.6495,89.4787,252,2.52,0.0085,3,0,normal
0:30:06,0.3328,20.2534,0.6485,88.8589,249,2.49,0.0118,3,0,normal
0:30:07,0.3269,20.1965,0.6567,90.2466,248,2.48,0.0159,3,0,normal
0:30:08,0.3144,20.2443,0.6493,90.4724,248,2.48,0.004,3,0,normal
0:30:09,0.3088,20.1837,0.6399,89.56,251,2.51,0.0103,3,0,normal
0:30:10,0.3051,20.3229,0.644,89.6975,255,2.55,0.0046,3,0,normal
0:30:11,0.3122,20.3433,0.629,89.8774,256,2.56,-0.009,3,0,normal
0:30:12,0.3235,20.4322,0.6227,89.3874,259,2.59,0,3,0,normal
0:30:13,0.3077,20.4112,0.6327,89.9542,259,2.59,0.0174,3,0,normal
0:30:14,0.3184,20.4771,0.6349,89.3099,259,2.59,0.0114,3,0,normal
0:30:15,0.3075,20.4264,0.6248,89.1898,258,2.58,-0.0012,3,0,normal
0:30:16,0.3086,20.5342,0.6454,90.0329,263,2.63,0.0247,3,0,normal
0:30:17,0.2978,20.3941,0.6552,89.3295,259,2.59,0.0199,3,0,normal
0:30:18,0.2977,20.443,0.6645,87.8663,262,2.62,0.0114,3,0,normal
0:30:19,0.3079,20.5544,0.6503,87.6842,257,2.57,0.0008,3,0,normal
0:30:20,0.3258,20.3804,0.6364,89.1784,255,2.55,0.0037,3,0,normal
0:30:21,0.3163,20.4832,0.6444,88.974,254,2.54,0.0183,3,0,normal
0:30:22,0.3117,20.6283,0.6416,88.569,256,2.56,0.006,3,0,normal
0:30:23,0.3047,20.4612,0.6399,90.0161,254,2.54,0.0065,3,0,normal
0:30:24,0.3104,20.4833,0.6446,89.4891,255,2.55,0.0094,3,0,normal
0:30:25,0.3209,20.3047,0.6361,90.2674,251,2.51,0.0097,3,0,normal
0:30:26,0.3113,20.2412,0.6527,89.7093,252,2.52,0.0257,3,0,normal
0:30:27,0.3046,20.1886,0.6661,88.7507,249,2.49,0.0302,3,0,normal
0:30:28,0.3036,20.0897,0.6533,88.4295,247,2.47,0.0021,3,0,normal
0:30:29,0.3282,20.0389,0.6652,89.2916,248,2.48,0.0276,3,0,normal
0:30:30,0.3126,20.021,0.6716,89.4247,246,2.46,0.0142,3,0,normal
0:30:31,0.3137,19.9695,0.6806,88.8868,245,2.45,0.0242,3,0,normal
0:30:32,0.3148,20.0871,0.6745,89.0822,246,2.46,0.0049,3,0,normal
0:30:33,0.3072,20.1223,0.6675,90.0926,247,2.47,0.0007,3,0,normal
0:30:34,0.3103,20.0184,0.7002,90.337,250,2.5,0.0342,3,0,normal
0:30:35,0.308,20.095,0.6574,89.6536,250,2.5,-0.0335,3,0,normal
0:30:36,0.2963,20.0941,0.6794,89.2658,252,2.52,0.027,3,0,normal
0:30:37,0.3039,20.188,0.688,89.0655,252,2.52,0.0164,3,0,normal
0:30:38,0.3396,20.3212,0.6806,89.7479,251,2.51,-0.0028,3,0,normal
0:30:39,0.3223,20.3272,0.6744,90.0838,253,2.53,0.0001,3,0,normal
0:30:40,0.325,20.199,0.6637,90.3456,248,2.48,-0.0001,3,0,normal
0:30:41,0.3143,20.2049,0.6467,90.0234,247,2.47,-0.0087,3,0,normal
0:30:42,0.3086,20.0982,0.6605,89.6413,249,2.49,0.0185,3,0,normal
0:30:43,0.3217,20.1168,0.6545,89.9439,250,2.5,0.0037,3,0,normal
0:30:44,0.3076,20.1929,0.6632,89.9374,252,2.52,0.0093,3,0,normal
0:30:45,0.3038,20.2952,0.6674,88.966,249,2.49,0.012,3,0,normal
0:30:46,0.3176,20.1431,0.6889,88.448,249,2.49,0.03,3,0,normal
0:30:47,0.3098,20.2799,0.6895,88.5913,250,2.5,0.0063,3,0,normal
0:30:48,0.3208,20.2963,0.6845,89.0521,252,2.52,0.0018,3,0,normal
0:30:49,0.3,20.4213,0.6716,89.6589,251,2.51,-0.0063,3,0,normal
0:30:50,0.3128,20.5083,0.6794,90.4129,251,2.51,0.0098,3,0,normal
0:30:51,0.3134,20.5787,0.6587,90.5754,249,2.49,-0.0155,3,0,normal
0:30:52,0.3045,20.4555,0.6671,89.6927,250,2.5,0.0128,3,0,normal
0:30:53,0.3386,20.5661,0.6569,89.2042,249,2.49,-0.0063,3,0,normal
0:30:54,0.332,20.6729,0.6536,89.7305,254,2.54,-0.0051,3,0,normal
0:30:55,0.3193,20.8122,0.6449,89.0955,256,2.56,-0.0019,3,0,normal
0:30:56,0.3268,20.5684,0.6537,88.6468,254,2.54,0.0022,3,0,normal
0:30:57,0.3352,20.6347,0.6606,89.3248,250,2.5,0.0168,3,0,normal
0:30:58,0.3212,20.5501,0.6781,89.9413,250,2.5,0.0183,3,0,normal
0:30:59,0.3064,20.3827,0.6681,89.2237,246,2.46,0.0079,3,0,normal
0:31:00,0.3026,20.5324,0.6789,88.7952,248,2.48,0.0136,3,0,normal
0:31:01,0.307,20.321,0.6809,87.7814,243,2.43,0.0189,3,0,normal
0:31:02,0.3109,20.3355,0.6738,88.5574,240,2.4,0.0123,3,0,normal
0:31:03,0.309,20.3554,0.6788,88.655,243,2.43,0.0211,3,0,normal
0:31:04,0.3046,20.0094,0.6646,88.8703,243,2.43,0.0064,3,0,normal
0:31:05,0.3317,20.0618,0.6649,89.8019,243,2.43,0.0056,3,0,normal
0:31:06,0.3029,19.8914,0.6479,89.5513,240,2.4,0.0001,3,0,normal
0:31:07,0.2992,19.8506,0.6633,88.6887,240,2.4,0.0303,3,0,normal
0:31:08,0.3301,19.7599,0.6638,88.9894,244,2.44,0.0131,3,0,normal
0:31:09,0.3142,19.9026,0.6572,89.85,244,2.44,-0.0022,3,0,normal
0:31:10,0.3137,20.0174,0.6687,89.5589,249,2.49,0.015,3,0,normal
0:31:11,0.3172,19.9672,0.6621,89.0867,248,2.48,0.0073,3,0,normal
0:31:12,0.3197,19.9374,0.6781,89.737,253,2.53,0.0279,3,0,normal
0:31:13,0.3221,20.1011,0.6812,90.25,253,2.53,0.012,3,0,normal
0:31:14,0.3078,20.0299,0.671,90.3746,253,2.53,0,3,0,normal
0:31:15,0.3015,19.9945,0.6686,88.8577,254,2.54,0.0086,3,0,normal
0:31:16,0.2981,19.9976,0.6595,88.8243,256,2.56,-0.0006,3,0,normal
0:31:17,0.2933,19.9923,0.6684,89.5233,254,2.54,-0.272,3,0,normal
0:31:18,0.3001,19.9502,0.6642,89.2892,253,2.53,0.0069,3,0,normal
0:31:19,0.3175,19.9774,0.6594,89.1345,252,2.52,0.0027,3,0,normal
0:31:20,0.3102,19.7947,0.6531,89.559,250,2.5,0.0129,3,0,normal
0:31:21,0.3027,19.9008,0.6668,89.9454,251,2.51,0.0302,3,0,normal
0:31:22,0.2997,19.8922,0.6565,89.1985,251,2.51,-0.0012,3,0,normal
0:31:23,0.2835,19.8786,0.6532,89.0876,251,2.51,0.0132,3,0,normal
0:31:24,0.284,19.837,0.6553,89.3655,252,2.52,-0.3435,3,0,normal
0:31:25,0.2847,19.959,0.653,89.604,255,2.55,-0.0101,3,0,normal
0:31:26,0.2956,20.0378,0.6534,89.353,257,2.57,-0.0016,3,0,normal
0:31:27,0.298,20.2059,0.6642,89.0377,259,2.59,0.0084,3,0,normal
0:31:28,0.2932,20.2211,0.6724,89.1451,259,2.59,0.007,3,0,normal
0:31:29,0.2959,20.1686,0.7017,89.5023,257,2.57,0.0297,3,0,normal
